ygfK-ssnA	ygfKp
ssnA	ssnAp
xanQ-guaD-ghxQ	xanQp3
ygfS	ygfSp5
uacT	ygfUp6
idi	idip5
idi	idip7
idi	idip10
idi	idip4
dsbC	dsbCp
dsbC-recJ-prfB	dsbCp2
fldB	fldBp
xerD-dsbC-recJ	xerDp
sdhE-cptA	cptBp
ygfZ	ygfZp
yqfA	yqfAp9
yqfA	yqfAp10
gcvTHP	gcvTp
ygfB-pepP-ubiHI	ygfBp
zapA	zapAp3
ssrS-fau	ssrSp2
ssrS	ssrSp2
ssrS-fau	ssrSp1
ssrS	ssrSp1
sibC	sibCp
serA	serAp1
serA	serAp2
rpiA	rpiAp
argP	argPp
yggE	yggEp1
yggE	yggEp2
argO	argOp
mscS	mscSp
pgk	pgkp2
pgk-fbaA	pgkp2
pgk	pgkp3
pgk-fbaA	pgkp3
pgk-fbaA	pgkp1
pgk	pgkp1
epd-pgk	epdp
epd-pgk-fbaA	epdp
yggC	yggCp1
tktA	tktAp1
loiP	loiPp
speB	speBp
speAB	speAp
yqgB	yqgBp4
yqgB	yqgBp1
metK	metKp
galP	galPp
yggI	yggIp6
yggI	yggIp3
yggI	yggIp5
yggI	yggIp4
endA	endAp2
endA	endAp2
endA	endAp1
endA	endAp1
rsmE-gshB	rsmEp1
rsmE-gshB	rsmEp4
yqgEF	yqgEp3
rdgB-yggW	rdgBp
yggM	yggMp3
yggM	yggMp4
yggM	yggMp1
ansB	ansBp2
ansB	ansBp1
yggN	yggNp2b
yggN	yggNp2
yggN	yggNp1
yggL	yggLp2
yggL	yggLp3
mutY-yggX-mltC-nupG	mutYp2
mutY-yggX	mutYp2
mutY-yggX-mltC	mutYp2
mutY-yggX-mltC-nupG	mutYp1
mutY-yggX	mutYp1
mutY-yggX-mltC	mutYp1
yggX-mltC-nupG	yggXp
yggX	yggXp
yggX-mltC	yggXp
nupG	nupGp
speC	speCp
yqgA	yqgAp4
yqgA	yqgAp1
pheV	pheVp
yghD	yghDp2
yghD	yghDp3
yghD	yghDp4
yghF	yghFp
pppA	pppAp3
yghJ	yghJp5
yghJ	yghJp7
yghJ	yghJp6
glcA	glcAp12
glcA	glcAp10
glcDEFGBA	glcDp
glcC	glcCp
insH-9	insHp4
yghQ	yghQp6
yghQ	yghQp8
yghQ	yghQp7
yghQ	yghQp1
yghT	yghTp14
yghT	yghTp5
yghT	yghTp4
yghT	yghTp11
yghT	yghTp10
yghT	yghTp8
yghT	yghTp7
pitB	pitBp
gss	gssp
yghU	yghUp
hybOABCDEFG	hybOp1
yghW	yghWp6
yghZ	gprp1
yghA	yghAp5
yqhA	yqhAp8
yqhA	yqhAp7
exbD	exbDp
exbBD	exbBp
metC	metCp
yghB	yghBp
yqhD-dkgA	yqhDp
yqhC	yqhCp1
dkgA	dkgAp
yqhH	yqhHp4
ygiQ	ygiQp5
ygiQ	ygiQp1
ftsP	ftsPp1
ftsP	ftsPp2
parC	parCp4
ygiS	ygiSp4
mqsA	mqsAp8
mqsA	mqsAp9
mqsRA	mqsRp2
mqsRA	mqsRp
ygiV	ygiVp2
ygiV	ygiVp3
ygiW	ygiWp7
qseBC	qseBp2
ygiW	ygiWp6
qseBC	qseBp1
ygiW	ygiWp5
ygiZ	ygiZp3
mdaB	mdaBp7
mdaB	mdaBp1
mdaB	mdaBp5
ygiN	ygiNp2
tolC-ygiABC	tolCp1
tolC-ygiABC	tolCp2
tolC-ygiABC	tolCp3
tolC-ygiABC	tolCp4
ygiD	ygiDp3
zupT	zupTp
ygiD	ygiDp2
sroG-ribB	sroGp2
yqiC	yqiCp1
ygiL	ygiLp4
ygiL	ygiLp5
insC-5CD-5D-5-yqiGHI	insC-5p
glgS	glgSp2
glgS	glgSp1
yqiJK	yqiJp7
yqiJK	yqiJp8
sibD	sibDp
sibE	sibEp
rfaE	rfaEp1
glnE	glnEp7
glnE	glnEp1
glnE	glnEp5
glnE	glnEp6
ygiM-cca	ygiMp2
ygiM	ygiMp
bacA	bacAp
ygiH	plsYp5
folB	folBp5
ttdR	ttdRp
ttdABT	ttdAp
tsaD	tsaDp3
tsaD	tsaDp2
rpsU-dnaG-rpoD	rpsUp1
rpsU	rpsUp1
rpsU-dnaG-rpoD	rpsUp2
rpsU-dnaG-rpoD	rpsUp3
rpoD	rpoDp1
rpoD	rpoDp2
rpoD	rpoDp3
rpoD	rpoDp4
mug	mugp6
ileX	ileXp
yqjH	yqjHp5
yqjH	yqjHp
yqjH	yqjHp4
yqjI	yqjIp
aer	aerp
patA	patAp
ygjH	ygjHp3
ygjH	ygjHp4
ebgR	ebgRp
ebgAC	ebgAp
ygjI	ygjIp2
ygjI	ygjIp1
fadH	fadHp
higA	higAp8
higBA	higBp
rlmG	rlmGp4
ygjQ	ygjQp4
ygjQ	ygjQp3
ygjQ	ygjQp6
ygjQ	ygjQp5
ygjR	ygjRp
alx	alxp4
alx	alxp5
alx	alxp3
sstT	sstTp
ygjV	ygjVp4
uxaCA	uxaCp1
uxaCA	uxaCp
exuT	exuTp2
exuT	exutP1
exuR	exuRp
yqjA-mzrA	yqjAp1
yqjA-mzrA	yqjAp2
yqjF	yqjFp2
yqjF	yqjFp3
yqjF	yqjFp4
yqjG	yqjGp2
yhaH	yhaHp7
yhaH	yhaHp8
yhaI	yhaIp9
yhaI	yhaIp10
yhaI	yhaIp11
yhaI	yhaIp12
yhaJ	yhaJp7
yhaKL	yhaKp5
yhaKL	yhaKp4
yhaJ	yhaJp4
yhaKL	yhaKp3
tdcG	tdcGp2
tdcABCDEFG	tdcAp
tdcR	tdcRp6
tdcR	tdcRp4
tdcR	tdcRp5
tdcR	tdcRp7
tdcR	tdcRp8
yhaBC	yhaBp3
rnpB	rnpBp
rnpB	rnpBp
rnpB	rnpBp
garPLRK-rnpB	garPp
prlF-yhaV	sohAp
agaR	agaRp
kbaZ-agaVWA	kbaZp
agaS-kbaY-agaBCDI	agaSp
yraH	yraHp8
yraH	yraHp11
yraH	yraHp6
yraH	yraHp10
yraH	yraHp7
yraH	yraHp4
yraH	yraHp9
yraH	yraHp5
lpoA	lpoAp2
rsmI	rsmIp6
rsmI	rsmIp8
yraP	yraPp2
yraP	yraPp
yraQ	yraQp3
yraQ	yraQp4
yraR	yraRp
yraR	yraRp6
yraR	yraRp1
yhbQ	yhbQp2
yhbUV	yhbUp7
yhbTS	yhbTp2
yhbUV	yhbUp1
yhbTS	yhbTp1
yhbUV	yhbUp5
mtr	mtrp2
mtr	mtrp1
deaD	deaDp1
yrbN-deaD	yrbNp
nlpI	nlpIp2
pnp	pnpp
rpsO-pnp	rpsOp
rpsO	rpsOp
rimP-nusA-infB	rimPp
metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp	metYp1
metY-rimP-nusA-infB	metYp1
metY	metYp1
metY	metYp1
metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp	metYp2
metY	metYp2
metY	metYp2
argG	argGp
yhbX	yhbXp6
leuU	leuUp
secG-leuU	secGp1
secG-leuU	secGp2
ftsH	ftsHp4
ftsH	ftsHp1
rlmE-ftsH	rlmEp2
yhbY	yhbYp
rlmE-ftsH	rlmEp1
greA	greAp2
dacB	dacBp5
greA	greAp1
rpmA	rpmAp4
rplU-rpmA	rplUp
sfsB	sfsBp2
sfsB	sfsBp3
ibaG-murA	ibaGp
ibaG	ibaGp2
ibaG	ibaGp9
ibaG	ibaGp4
yrbG-kdsD	yrbGp
yrbG-kdsDC-lptCAB	yrbGp
kdsC-lptCAB	kdsCp3
kdsC-lptCAB	kdsCp2
kdsC-lptCAB	kdsCp1
lptAB	lptAp2
lptAB	lptAp1
lptB-rpoN-hpf-ptsN-rapZ	lptBp
rpoN-hpf-ptsN-rapZ-npr	rpoNp
yrbL	yrbLp
mtgA	mtgAp4
arcZ	arcZp
arcB	arcBp
yhcC	yhcCp6
yhcC	yhcCp8
gltBDF	gltBp
yhcAD-ychE_1	yhcAp11
yhcAD-ychE_1	yhcAp1
yhcAD-ychE_1	yhcAp9
yhcF	yhcFp1
yhcF	yhcFp4
yhcF	yhcFp5
yhcH	yhcHp2
nanATEK-yhcH	nanAp
nanA	nanAp
dcuD	dcuDp2
nanR	nanRp10
nanR	nanRp9
dcuD	dcuDp
sspAB	sspAp
rpsI	rpsIp2
rplM-rpsI	rplMp
yhcM	yhcMp4
yhcM	yhcMp1
yhcB	yhcBp
degQS	degQp1
mdh	mdhp1
mdh	mdhp2
argR	argRp2
argR	argRp1
yhcN	yhcNp5
yhcN	yhcNp6
yhcO	yhcOp1
yhcO	yhcOp3
aaeB	aaeBp7
aaeB	aaeBp8
aaeB	aaeBp3
aaeR	aaeRp10
aaeR	aaeRp9
aaeXAB	aaeXp
aaeR	aaeRp7
aaeR	aaeRp6
aaeR	aaeRp
tldD	tldDp6
tldD	tldDp7
mreD	mreDp2
mreBCD	mreBp1
mreB	mreBp1
mreBCD	mreBp2
mreB	mreBp2
mreBCD	mreBp3
mreB	mreBp3
yhdH	yhdHp1
csrD	csrDp4
yhdH	yhdHp6
accBC	accBp
yhdT-panF-prmA	yhdTp
dusB-fis	dusBp
yhdJ	yhdJp2
yhdU	yhdUp1
envR	envRp11
envR	envRp13
envR	envRp12
envR	envRp9
envR	envRp15
envR	envRp14
acrEF	acrEp
yhdV	yhdVp9
yhdWXYZ	yhdWp
thrV-rrfF	rrfFp2
rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	rrsDp2
rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	rrsDp1
yrdB	yrdBp1
yrdB	yrdBp4
def-fmt	defp
smf	smfp
rsmB	rsmBp4
mscL	mscLp
arfA	arfAp3
zntR	zntRp2
yhdN-zntR	yhdNp
rpsMKD-rpoA-rplQ	rpsMp1
rpsMKD-rpoA-rplQ	rpsMp2
rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	rplNp
rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	rpsJp
gspCDEFGHIJKLMO	gspCp1
gspAB	gspAp3
gspAB	gspAp2
gspAB	gspAp1
gspCDEFGHIJKLMO	gspCp2
gspCDEFGHIJKLMO	gspCp3
gspAB	gspAp4
bfr	bfrp3
chiA	chiAp
tufA	tufAp2
tufA	tufAp1
fusA-tufA	fusAp
rpsLG-fusA-tufA	rpsLp
tusB	tusBp7
yheO-tusDCB	yheOp1
yheO-tusDCB	yheOp2
slyX	slyXp4
fkpA	fkpAp2
fkpA	fkpAp1
slyD	slyDp7
slyD	slyDp5
slyD	slyDp6
yheV	yheVp1
prkB	prkBp
yhfA	yhfAp
crp	crpp1
crp	crpp3
crp	crpp2
argD	argDp
pabA	pabAp1
yhfG-fic-pabA	yhfGp
fic	ficp
ppiA	ppiAp1
ppiA	ppiAp2
ppiA	ppiAp3
ppiA	ppiAp4
tsgA	tsgAp
nirBDC-cysG	nirBp
cysG	cysGp1
cysG	cysGp2
yhfL	yhfLp5
yhfL	yhfLp7
yhfL	yhfLp8
yhfL	yhfLp4
frlABCDR	frlAp17
frlABCDR	frlAp5
frlABCDR	frlAp13
yhfY	yhfYp1
yhfY	yhfYp3
trpS	trpSp
rpe-gph-trpS	rpep
dam-rpe-gph-trpS	damp2
dam-rpe-gph-trpS	damp1
damX-dam-rpe-gph-trpS	damXp
aroKB-damX-dam-rpe-gph-trpS	aroKp2
aroKB-damX-dam-rpe-gph-trpS	aroKp1
mrcA	mrcAp
hofMNOP	hofMp
nudE	nudEp1
nudE	nudEp8
nudE	nudEp6
yrfF	yrfFp6
yrfF	yrfFp11
nudE	nudEp9
yrfF	yrfFp12
yrfF	yrfFp10
hslRO	hslRp
hslO	hslOp4
hslO	hslOp3
yhgE	yhgEp7
yhgE	yhgEp9
yhgE	yhgEp6
pck	pckp
ompR-envZ	ompRp3
ompR-envZ	ompRp2
ompR-envZ	ompRp1
greB	greBp8
ompR-envZ	ompRp4
greB	greBp7
yhgF	yhgFp2
feoABC	feoAp
yhgA	yhgAp6
gntX-nfuA	gntXp
bioH	bioHp
nfuA	nfuAp2
nfuA	nfuAp1
gntT	gntTp1
gntT	gntTp2
gntT	gntTp3
malQ	malQp
malPQ	malPp
malT	malTp
rtcA	rtcAp1
rtcA	rtcAp6
rtcA	rtcAp2
rtcBA	rtcBp
glpR	glpRp2
glpR	glpRp1
glpGR	glpGp
glpEGR	glpEp
glpD	glpDp
glgP	glgPp1
glgAP	glgAp
glgCAP	glgCp1
glgCAP	glgCp2
glgCAP	glgCp3
glgXCAP	glgXp3
glgBXCAP	glgBp
gntU	gntUp2
gntKU	gntKp
gntK	gntKp
gntRKU	gntRp1
gntR	gntRp2
gntR	gntRp3
gntR	gntRp4
yhhX	yhhXp4
ryhB	ryhBp
yhhX	yhhXp5
yhhY	yhhYp
yhhZ-yrhA-insAB-6A-6B-6	yhhZp5
yhhZ-yrhA-insAB-6A-6B-6	yhhZp7
yrhB	yrhBp9
yrhB	yrhBp7
yhhA	yhhAp6
yhhA	yhhAp4
ugpQ	ugpQp1
ugpBAECQ	ugpBp1
ugpBAECQ	ugpBp2
livKHMGF	livKp2
livKHMGF	livKp1
panZ	panZp1
panZ	panZp7
livJ	livJp
rpoH	rpoHp6
rpoH	rpoHp5
rpoH	rpoHp4
rpoH	rpoHp3
rpoH	rpoHp1
ftsX	ftsXp3
ftsX	ftsXp4
rsmD-yhhL	rsmDp2
rsmD-yhhL	rsmDp11
rsmD-yhhL	rsmDp1
yhhN	yhhNp4
yhhM	yhhMp4
yhhN	yhhNp6
yhhM	yhhMp1
zntA	zntAp
tusA	tusAp7
yhhQ	yhhQp5
dcrB	dcrBp1
dcrB	dcrBp2
dcrB	dcrBp8
dcrB	dcrBp6
yhhT	yhhTp4
nikABCDER	nikAp2
nikABCDER	nikAp1
nikR	nikRp
rhsB	rhsBp11
rhsB	rhsBp9
rhsB	rhsBp3
rhsB	rhsBp12
rhsB	rhsBp10
rhsB	rhsBp8
yhhI	yhhIp6
yhhJ	yhhJp3
yhiJ	yhiJp6
yhiM	yhiMp10
yhiM	yhiMp
yhiM	yhiMp9
yhiM	yhiMp11
yhiN	yhiNp6
pitA	pitAp
uspB	uspBp
uspA	uspAp1
uspA	uspAp2
uspA	uspAp3
prlC-rsmJ	prlCp
rlmJ	rlmJp
gor	gorp
dinQ	dinQp
agrA	agrAp
agrB	agrBp
arsRBC	arsRp
insH-11	insHp3
insH-11	insHp4
slp-dctR	slpp
yhiD	yhiDp8
yhiD	yhiDp1
hdeAB-yhiD	hdeAp
hdeD	hdeDp
gadE	gadEp3
gadE	gadEp2
arrS	arrSp
gadE-mdtEF	gadEp4
gadE	gadEp1
gadE-mdtEF	gadEp
mdtEF	mdtEp1
mdtEF	mdtEp2
mdtEF	mdtEp3
gadW	gadWp1
gadW	gadWp2
gadY	gadYp
gadX	gadXp
gadXW	gadXp
gadAX	gadAp
yhjA	yhjAp
treF	treFp
yhjB	yhjBp4
yhjC	yhjCp
yhjD	yhjDp5
yhjE	yhjEp8
yhjE	yhjEp9
yhjG	yhjGp
yhjH	yhjHp
yhjJ	yhjJp
dctA	dctAp
yhjK	yhjKp2
bcsBZ	bcsBp
yhjR	yhjRp12
yhjR	yhjRp10
bcsEFG	bcsEp8
yhjR	yhjRp5
yhjR	yhjRp11
yhjR	yhjRp13
bcsEFG	bcsEp11
rdlD	rdlDp
ldrD	ldrDp
yhjV	yhjVp3
dppABCDF	dppAp
proK	proKp
eptB	eptBp
yhjX	yhjXp
yhjX	yhjXp5
yhjX	yhjXp6
yhjY	yhjYp9
yiaD	yiaDp4
bisC	bisCp4
yiaD	yiaDp3
bisC	bisCp6
bisC	bisCp3
bisC	bisCp7
ghrB	ghrBp2
yiaF	yiaFp
yiaG	yiaGp
cspA	cspAp1
cspA	cspAp2
insJ	insJp4
hokA	hokAp6
insK	insKp
glyS	glySp4
glyQS	glyQp
ysaB	ysaBp1
yiaB	yiaBp5
yiaB	yiaBp1
yiaB	yiaBp6
xylAB	xylAp
xylFGHR	xylFp
xylR	xylRp
bax	baxp5
bax	baxp7
malS	malSp
malS	malSp
avtA	avtAp
yiaJ	yiaJp
yiaKLMNO-lyxK-sgbHUE	yiaKp
yiaKLMNO-lyxK-sgbHUE	yiaKp2
yiaT	yiaTp4
yiaU	yiaUp11
yiaT	yiaTp8
yiaT	yiaTp6
yiaT	yiaTp3
yiaU	yiaUp9
yiaU	yiaUp8
aldB	aldBp
yiaY	yiaYp7
yiaY	yiaYp4
yiaY	yiaYp6
selB	selBp5
selAB	selAp
yibF	yibFp
yibG	yibGp6
mtlADR	mtlAp
mtlADR	mtlAp
mtlADR	mtlAp
mtlADR	mtlAp
yibT	yibTp5
yibT	yibTp7
yibL	yibLp6
lldPRD	lldPp
cysE	cysEp
gpsA	gpsAp8
gpsA	gpsAp5
grxC	grxCp2
yibN	yibNp7
gpmM-envC-yibQ	gpmMp2
gpmM-envC-yibQ	gpmMp
waaH	yibDp1
kbl-tdh	kblp
htrL	yibBp8
htrL	yibBp9
htrL	yibBp6
rfaD-waaFCL	rfaDp3
rfaD-waaFCL	rfaDp2
rfaD-waaFCL	rfaDp1
rfaD-waaFCL	rfaDp4
waaU	waaUp9
waaU	waaUp5
waaU	waaUp6
waaU	waaUp8
waaYZ	rfaYp
waaQGPSBIJYZU	rfaQp2
waaQGPSBIJYZU	waaQp1
waaA	waaAp2
waaA-coaD	waaAp1
waaA	waaAp1
mutM	mutMp
mutM	mutMp2
rpmBG-mutM	rpmBp
rpmBG	rpmBp
yicR-rpmBG-mutM	yicRp
yicR-rpmBG	yicRp
dfp	dfpp
dut-slmA	dutp
pyrE	pyrEp4
rph-pyrE	rphp1
rph	rphp1
yicC	yicCp
dinD	dinDp
ligB	ligBp1
ligB	ligBp4
gmk	gmkp
rpoZ-spoT-trmH-recG	rpoZp
gltS	gltSp3
xanP	xanPp5
xanP	xanPp4
yicH	yicHp
selC	selCp
yicJI	yicJp
setC	setCp14
setC	setCp10
setC	setCp13
setC	setCp12
nlpA	nlpAp
nepI	nepIp
yicN	yicNp4
adeQ	yicOp11
adeQ	yicOp5
adeD	adep6
adeD	adep
adeQ	yicOp10
adeD	adep7
adeQ	yicOp1
uhpT	uhpTp
ivbL-ilvBN	ivbLp
ivbL	ivbLp
istR-1	istR-1p
istR-2	istR-2p
tisB	tisBp
emrD	emrDp
yidF	yidFp5
yidE	yidEp6
ibpB	ibpBp
ibpAB	ibpAp
yidQ	yidQp
cbrA	cbrAp6
yidR	yidRp2
yidB	yidBp3
gyrB	gyrBp
recF	recFp1
recF	recFp2
dnaN-recF	dnaNp4
dnaN-recF	dnaNp3
dnaN-recF	dnaNp2
dnaN-recF	dnaNp1
dnaAN-recF	dnaAp2
dnaAN-recF	dnaAp1
rpmH-rnpA	rpmHp3
rpmH-rnpA	rpmHp1
rpmH-rnpA	rpmHp2
tnaCAB	tnaCp
tnaC	tnaCp
yieEF	yieEp
yieH	yieHp4
yieH	yieHp6
cbrBC	cbrBp3
yieK	yieKp3
yieK	yieKp2
bglGFB	bglGp
bglGFB	bglGp
bglG	bglGp
phoU	phoUp2
phoU	phoUp
pstB-phoU	pstBp
pstB-phoU	pstBp1
pstCAB-phoU	pstCp
pstSCAB-phoU	pstSp
pstS	pstSp
pstSCA	pstSp
glmS	glmSp2
glmUS	glmUp1
glmUS	glmUp2
atpC	atpCp1
atpBEFHAGDC	atpBp2
atpBEFHAGDC	atpBp1
atpIBEFHAGDC	atpIp
rsmG	rsmGp
mnmG-rsmG	mnmGp
mioC	mioCp
asnC	asnCp
asnC-mioC	asnCp
asnC-mioC-mnmG	asnCp
asnA	asnAp
kup	kupp1
ravA-viaA	ravAp
kup	kupp2
kup	kupp3
rbsDACBKR	rbsDp
hsrA	hsrAp4
hsrA	hsrAp6
rrsC-gltU-rrlC-rrfC	rrsCp1
rrsC-gltU-rrlC-rrfC	rrsCp2
aspT	aspTp1
trpT	trpTp2
hdfR	hdfRp
hdfR	hdfRp6
yifB	yifBp9
yifB	yifBp8
yifB	yifBp6
ilvLXG_1G_2MEDA	ilvLp1
ilvLXG_1G_2MEDA	ilvLp1
ilvL	ilvLp1
ilvLXG_1G_2MEDA	ilvLp2
ilvLXG_1G_2MEDA	ilvLp2
ilvL	ilvLp2
ilvEDA	ilvEp3
ilvEDA	ilvEp3
ilvA	ilvAp
ilvA	ilvAp
ilvY	ilvYp
ilvC	ilvCp
ppiC	ppiCp
rep	rep
trxA	trxAp1
trxA	trxAp2
rhoL-rho	rhoLp
rhoL	rhoLp
rhoL	rhoLp
rhoL	rhoLp
rhoL	rhoLp
rhoL	rhoLp
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM	rfep
argX-hisR-leuT-proM	argXp
aslB	aslBp
glmZ	glmZp
cyaA	cyaAp2
cyaA	cyaAp1
cyaA	cyaAp
cyaY	cyaYp5
yifL-dapF-yigA-xerC-yigB	yifLp
uvrD	uvrDp1
uvrD	uvrDp2
corA	corAp
yigF	yigFp5
yigF	yigFp4
rarD	rarDp1
rarD	rarDp2
rarD	rarDp4
rarD	rarDp3
rarD	rarDp5
yigI	yigIp
pldA	pldAp
recQ	recQp2
recQ	recQp1
rhtC	rhtCp2
pldB-yigL	pldBp6
pldB-yigL	pldBp4
yigM	yigMp3
metR	metRp2
metR	metRp1
metE	metEp
ysgA	ysgAp
udp	udpP
ubiEJB	ubiEp4
ubiEJB	ubiEp2
esrE	esrEp
tatABCD	tatAp1
tatABC	tatAp1
ubiD	ubiDp8
rfaH	rfaHp4
rfaH	rfaHp5
ubiD	ubiDp9
fre	frep1
fre	frep2
fadBA	fadBp
pepQ-yigZ-trkH-hemG	pepQp
rrsA-ileT-alaT-rrlA-rrfA	rrsAp1
rrsA-ileT-alaT-rrlA-rrfA	rrsAp2
mobAB	mobAp1
yihD	yihDp
mobAB	mobAp2
rdoA-dsbA	rdoAp
dsbA	dsbAp
yihF	yihFp4
yihF	yihFp6
yihF	yihFp1
yihG	yihGp
polA	polAp
spf	spfp
yihA	yihAp9
csrC	csrCp
yihI	yihIp
hemN	hemNp
glnLG	glnLp
glnA	glnAp2
glnALG	glnAp2
glnA	glnAp1
glnALG	glnAp1
typA	typAp1
typA	typAp6
yihLM	yihLp2
yihLM	yihLp1
yihLM	yihLp4
yihLM	yihLp5
yihN	yihNp5
ompL	ompLp1
yihO	yihOp3
yihQ	yihQp8
yihQ	yihQp6
yihQ	yihQp1
yihVW	yihVp6
yihVW	yihVp3
yihVW	yihVp4
yihXY-dtd-yiiD	yihXp
yiiE	yiiEp7
yiiE	yiiEp5
yiiF	yiiFp8
yiiF	yiiFp7
fdhE	fdhEp1
yiiG	yiiGp8
yiiG	yiiGp7
frvR	frvRp4
rhaD	rhaDp
rhaBAD	rhaBp
rhaSR	rhaSp
rhaT	rhaTp
sodA	sodAp
yiiM	yiiMp5
yiiM	yiiMp4
cpxA	cpxAp1
cpxRA	cpxRp
cpxP	cpxPp
fieF	fieFp3
fieF	fieFp4
pfkA	pfkAp2
pfkA	pfkAp1
cdh	cdhp
tpiA	tpiAp1
tpiA	tpiAp2
yiiQ	yiiQp4
yiiS-uspD	yiiSp
fpr	fprp
glpX	glpXp2
glpFKX	glpFp
zapB	zapBp1
rraA	rraAp
menA-rraA	menAp1
menA-rraA	menAp
hslVU	hslVp
cytR	cytRp
rpmE	rpmEp
metJ	metJp3
metJ	metJp2
metJ	metJp1
metBL	metBp
metF	metFp
katG	katGp
yijE	yijEp5
yijF	yijFp5
gldA	gldAp4
pflDC	pflDp4
pflDC	pflDp2
pflDC	pflDp3
yijO	yijOp5
eptC	yijPp9
ppc	ppcp
argCBH	argCp
argE	argEp1
argE	argEp2
oxyS	oxySp
oxyR	oxyRp
sthA	sthAp
trmA	trmAp
btuB-murI	btuBp
rrsB-gltT-rrlB-rrfB	rrsBp1
rrsB-gltT-rrlB-rrfB	rrsBp1
rrsB-gltT-rrlB-rrfB	rrsBp2
rrsB-gltT-rrlB-rrfB	rrsBp2
coaA	coaAp
thrU-tyrU-glyT-thrT-tufB	thrUp
secE-nusG	secEp
rplKAJL-rpoBC	rplKp
rplJL-rpoBC	rplJp
rpoBC	rpoBp
yjaZ	yjaZp
sroH	sroHp
nudC-hemE-nfi	nudCp5
nudC-hemE-nfi	nudCp2
rsd	rsdp2
rsd	rsdp1
yjaG	yjaGp4
hupA	hupAp
yjaH	yjaHp1
zraP	zraPp
zraSR	zraSp
purD	purDp1
purHD	purHp
rrsE-gltV-rrlE-rrfE	rrsEp
rrsE-gltV-rrlE-rrfE	rrsEp2
yjaA	yjaAp4
yjaA	yjaAp3
yjaB	yjaBp
metA	metAp2
metA	metAp1
aceBAK	aceBp
arpA	arpAp8
arpA	arpAp1
arpA	arpAp9
metH	metHp2
iclR	iclRp
metH	metHp
yjbB	yjbBp
rluF	rluFp6
rluF	rluFp1
lysC	lysCp1
lysC	lysCp2
pgi	pgip
yjbE	yjbEp1
yjbEFGH	yjbEp1
yjbEFGH	yjbEp2
psiE	psiEp
xylE	xylEp8
xylE	xylEp1
malEFG	malEp
malK-lamB-malM	malKp
ubiCA	ubiCp
dgkA	dgkAp1
plsB	plsBp2
plsB	plsBp
dgkA	dgkAp
lexA-dinF	lexAp
zur	zurp7
zur	zurp6
yjbLM	yjbLp5
dusA	dusAp9
dusA	dusAp6
pspG	pspGp
dnaB	dnaBp
qor	qorp
alr	alrp1
alr	alrp2
tyrB	tyrBp
yjbQR	yjbQp
uvrA	uvrAp
ssb	ssbp3
ssb	ssbp2
ssb	ssbp1
yjcB	yjcBp
yjcC	yjcCp
soxS	soxSp
soxR	soxRp
ryjA	ryjAp
ghxP	yjcDp7
ghxP	yjcDp6
ghxP	yjcDp
ghxP	yjcDp5
yjcE	yjcEp8
yjcE	yjcEp7
yjcF	yjcFp6
actP	actPp
acs-yjcH-actP	acsp2
acs-yjcH-actP	acsp1
nrfABCDEFG	nrfAp
gltP	gltPp8
gltP	gltPp6
gltP	gltPp1
yjcO	yjcOp4
yjcO	yjcOp2
yjcO	yjcOp5
yjcO	yjcOp3
fdhF	fdhFp
mdtP	mdtPp6
alsK	alsKp1
alsE	alsEp2
alsE	alsEp3
rpiR-alsBACE	alsRp1
rpiR-alsBACE	alsRp2
rpiB	rpiBp
phnCDE_1E_2FGHIJKLMNOP	phnCp
yjdM	yjdMp5
crfC-yjcZ	yjdAp2
crfC-yjcZ	yjdAp1
proP	proPp1
proP	proPp2
basS	basSp4
adiC	adiCp7
adiY	adiYp
adiA	adiAp
melR	melRp
melAB	melAp
fumB	fumBp
dcuB-fumB	dcuBp
dcuB-fumB	dcuBp2
dcuR	dcuRp
dcuSR	dcuSp
ghoST	yjdKp3
ghoST	ghoSp
lysU	lysUp2
lysU	lysUp1
yjdL	yjdLp2
yjdL	yjdLp1
yjdL	yjdLp4
yjdL	yjdLp3
cadBA	cadBp
cadC	cadCp
pheU	pheUp
yjdC	yjdCp
cutA	cutAp
dcuA	dcuAp
aspA-dcuA	aspAp
aspA	aspAp
fxsA	fxsAp
groSL	groSp
groL	groLp1
groL	groLp2
groL	groLp3
yjeI	yjeIp
yjeJ	yjeJp7
yjeJ	yjeJp6
efp	efpp
epmB	epmBp3
ecnB	ecnBp
sugE	sugEp
blc	blcp
ampC	ampCp
frdD	frdDp2
frdD	frdDp1
frdD	frdDp7
frdABCD	frdAp
epmA	epmAp
psd-mscM	psdp
rsgA	rsgAp12
orn	ornp5
glyVXY	glyVp
yjeV	yjeVp
yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	yjeFp1
yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	yjeFp2
yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC	yjeFp3
queG	queGp
mutL-miaA-hfq-hflXKC	mutLp2
